AgeRecode27,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
17,58.0,1.0,1480.0,1211.0,5572.0,4262.0,16692.0,5319.0,3470.0,1088.0,2520.0,1601.0,1803.0,19773.0,6907.0,273.0,4470.0,26916.0,10632.0,1734.0,7316.0,186.0,1388.0,3476.0,8059.0,330.0,8735.0,2754.0,2.0,2.0,701.0,0.0,1802.0,31805.0,4090.0,10013.0,5106.0,902.0,657.0
18,78.0,8.0,1025.0,1456.0,6766.0,6117.0,22647.0,6094.0,4550.0,2197.0,3457.0,2278.0,2470.0,24590.0,9263.0,740.0,4791.0,34996.0,13804.0,2369.0,9495.0,297.0,2032.0,4306.0,12017.0,391.0,7951.0,3971.0,2.0,6.0,542.0,0.0,1941.0,39746.0,3453.0,7753.0,3750.0,532.0,350.0
19,68.0,10.0,592.0,1631.0,7548.0,7078.0,29515.0,6307.0,5203.0,3559.0,4364.0,3012.0,3543.0,26762.0,10947.0,1660.0,4265.0,41380.0,17101.0,2637.0,12106.0,423.0,2585.0,5209.0,18516.0,377.0,5918.0,5466.0,0.0,1.0,378.0,0.0,1982.0,46813.0,2750.0,6546.0,2619.0,455.0,241.0
20,65.0,7.0,268.0,1817.0,7371.0,7331.0,32262.0,5660.0,4735.0,4289.0,5008.0,3579.0,4115.0,25424.0,11180.0,4507.0,4070.0,44782.0,20627.0,2999.0,15303.0,532.0,3033.0,6153.0,25089.0,384.0,4225.0,6532.0,0.0,0.0,260.0,0.0,2205.0,54943.0,2325.0,6534.0,2015.0,248.0,124.0
21,83.0,8.0,159.0,1886.0,7693.0,6815.0,28988.0,5144.0,4045.0,5273.0,5029.0,3839.0,4460.0,24429.0,11543.0,10054.0,4376.0,51162.0,25394.0,3673.0,20524.0,720.0,3394.0,7880.0,27781.0,450.0,3065.0,7835.0,0.0,1.0,213.0,0.0,2643.0,67962.0,2026.0,7931.0,1423.0,187.0,95.0
22,84.0,0.0,72.0,1680.0,7803.0,6191.0,23934.0,4831.0,3444.0,6234.0,5574.0,4072.0,4509.0,22522.0,11960.0,19657.0,5501.0,62780.0,36444.0,5045.0,27198.0,1140.0,3815.0,10390.0,29857.0,507.0,2089.0,9524.0,0.0,0.0,220.0,0.0,3798.0,91522.0,1763.0,10177.0,1198.0,129.0,64.0
23,85.0,11.0,35.0,1406.0,7273.0,4845.0,15381.0,4409.0,2592.0,6150.0,5055.0,3363.0,3792.0,17687.0,10654.0,29222.0,6932.0,73286.0,46995.0,6498.0,32377.0,1552.0,3812.0,12946.0,26946.0,545.0,1221.0,10434.0,0.0,0.0,169.0,0.0,4940.0,109918.0,1288.0,12301.0,878.0,93.0,61.0
24,65.0,4.0,11.0,755.0,4385.0,2376.0,6032.0,2823.0,1345.0,3937.0,2835.0,1697.0,1899.0,9217.0,6471.0,27391.0,6702.0,60771.0,41667.0,5713.0,25746.0,1621.0,2677.0,11495.0,16012.0,462.0,419.0,7500.0,0.0,0.0,121.0,0.0,5531.0,90233.0,554.0,10113.0,361.0,44.0,30.0
25,8.0,1.0,2.0,219.0,1315.0,602.0,1173.0,962.0,320.0,975.0,790.0,398.0,472.0,2221.0,1975.0,11776.0,3213.0,24762.0,17559.0,2738.0,9584.0,790.0,983.0,4938.0,4828.0,149.0,62.0,2686.0,0.0,0.0,52.0,0.0,3150.0,36694.0,109.0,3683.0,81.0,10.0,7.0
26,0.0,0.0,0.0,33.0,189.0,52.0,122.0,194.0,36.0,106.0,105.0,30.0,61.0,309.0,339.0,2462.0,747.0,5942.0,3934.0,740.0,1797.0,237.0,209.0,1281.0,791.0,21.0,3.0,483.0,0.0,0.0,10.0,0.0,1374.0,7982.0,11.0,724.0,9.0,2.0,2.0
27,0.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,10.0,75.0,15.0,4.0,6.0,0.0,1.0,4.0,8.0,0.0,4.0,3.0,1.0,3.0,0.0,1.0,551.0,32.0,24.0,134.0,16.0,14.0,23.0
